# These data are from NREL modeled from REV. Link to data here https://www.nrel.gov/gis/wind-supply-curves.html,,,,,,,,
Grid,latitude,longitude,area_sq_km,capacity_mw,generation_mwh,capacity_factor,wind_speed_120meters,distance_to_transmission_km
20247,41.54000092,-79.38600159,103.68,311.04,993598.4022,0.364662021,6.820626259,106.0475279
52405,31.93099976,-87.88400269,75.8808,227.6424,633959.3198,0.317909956,6.267644882,111.7142666
19737,41.96300125,-109.5599976,126.036,378.108,933910.3648,0.28195852,6.125337601,112.7530818
12339,43.99700165,-111.8759995,50.0904,150.2712,311533.2454,0.236659825,5.560454845,99.80626233
6503,44.76200104,-120.7969971,131.8032,395.4096,832014.9523,0.240203768,5.479329109,101.3152858
24044,39.86500168,-116.2369995,109.9008,329.7024,959850.3694,0.332335949,6.956542015,140.1759129
1132,48.70899963,-109.0339966,109.3176,327.9528,1274068.736,0.443483442,7.987365246,180.9139383
45735,33.12900162,-115.6360016,89.4888,268.4664,489614.325,0.208190098,4.783661366,39.03687363
50837,32.25899887,-107.4800034,128.8224,386.4672,959964.4573,0.283555716,6.220482826,113.5152794
58,49.00899887,-119.461998,44.9064,134.7192,322011.1425,0.272858381,5.576053619,109.014858
1298,48.89500046,-104.8929977,125.7768,377.3304,1317774.8,0.398671597,7.297306538,154.4055705
9495,45.69200134,-102.2009964,114.696,344.088,1280301.882,0.424755245,7.589244366,164.9224882
38097,37.09400177,-99.0759964,123.6384,370.9152,1409607.564,0.433829904,7.695309639,196.682799
48827,32.81999969,-109.7829971,113.7888,341.3664,873771.1301,0.292195022,6.010600567,123.3637071
4265,45.48899841,-69.56400299,51.192,153.576,598947.5633,0.445206344,7.877097607,83.54309303
48815,32.63899994,-111.3119965,109.4472,328.3416,452962.9276,0.157482624,4.5234828,60.3484237
43584,34.92900085,-84.32900238,114.5664,343.6992,681832.4015,0.226461828,5.232500553,79.69935689
41696,35.95100021,-90.92900085,94.932,284.796,967716.2981,0.387891322,7.018486023,117.0127182
6025,46.11100006,-112.4560013,127.5264,382.5792,1102139.911,0.328860164,6.869336605,132.7437514
39091,36.80599976,-98.79000092,121.0464,363.1392,1498506.338,0.471065551,8.113191605,214.2299202
22633,39.0320015,-123.2630005,131.3496,394.0488,838002.6734,0.242767915,5.405640125,45.57603618
41261,35.65100098,-107.3649979,132.4512,397.3536,972563.5216,0.279406637,6.235444546,111.8811782
28192,40.06499863,-101.2279968,131.7384,395.2152,1460982.156,0.421994865,7.713825226,191.2374811
25495,40.67100143,-104.7630005,124.2216,372.6648,855000.838,0.261905164,5.938513279,104.4908108
22359,40.74900055,-113.4140015,132.192,396.576,919714.463,0.264741778,5.739494324,111.8443599
16857,43.38700104,-101.2089996,89.9424,269.8272,1122581.549,0.474928319,8.451544762,185.2388944
41404,35.90800095,-88.09400177,91.692,275.076,833074.2978,0.34572193,6.640520573,147.2792691
26513,40.40599823,-104.2919998,128.8872,386.6616,843288.9354,0.248966694,5.725769043,99.03989191
41914,35.75299835,-103.1920013,131.9976,395.9928,1614055.182,0.465293497,8.447637558,190.4537806
19605,41.42100143,-76.88200378,102.1248,306.3744,879995.9986,0.327886939,6.478705406,91.31886533
9788,45.63600159,-101.0940018,108.864,326.592,1232428.46,0.430776566,7.66581583,167.5431422
14884,43.97600174,-101.1070023,109.512,328.536,1274556.314,0.44286561,7.862446308,172.4166117
33260,37.06299973,-116.2269974,132.3864,397.1592,1007058.093,0.289458156,6.402362347,122.3483498
10937,45.20000076,-102.3059998,124.5456,373.6368,1284755.049,0.392524332,7.224942684,152.1620959
40735,36.2840004,-91.98999786,131.0256,393.0768,1279557.079,0.371602088,6.861360073,107.8062614
2656,48.38100052,-100.8479996,39.4632,118.3896,442597.108,0.426767081,7.454728603,165.9590586
9130,44.65299988,-115.5100021,58.7736,176.3208,426610.24,0.276199967,6.337201118,116.7813514
50081,32.30099869,-109.9440002,131.2848,393.8544,810944.5453,0.23504518,5.490872383,93.23652382
36278,37.19599915,-84.21399689,127.2672,381.8016,1080879.256,0.323173195,6.430303574,90.00923275
19936,41.32500076,-76.91100311,112.6224,337.8672,901740.7774,0.304671317,6.183073997,84.62095623
55854,30.16399956,-101.9089966,126.6192,379.8576,1498536.681,0.450342,7.870271206,184.3088419
43702,34.70600128,-108.9489975,132.4512,397.3536,952447.3648,0.27362749,6.117306232,109.5842347
47362,34.07799911,-90.93099976,46.0404,138.1212,454862.2359,0.375937313,6.919548035,113.5718389
2183,47.81299973,-112.2929993,117.612,352.836,1076298.42,0.3482216,7.44898653,141.1484985
29072,38.32799911,-116.4759979,12.1824,36.5472,93373.59886,0.29165262,6.427908421,117.2216416
31591,38.31499863,-80.6269989,125.064,375.192,1080812.913,0.328846216,6.627462387,95.97006429
47367,34.04999924,-90.27500153,53.7516,161.2548,525706.4924,0.372157335,6.851475239,112.4908857
9485,45.62099838,-103.7679977,118.6488,355.9464,1445465.738,0.463574022,8.230464935,180.9804863
9478,45.56100082,-104.8619995,118.4544,355.3632,1270412.656,0.408101559,7.490722656,158.6305477
11420,43.37400055,-118.8170013,47.4984,142.4952,289465.1309,0.231895283,5.362552166,91.99465328
7732,46.06499863,-106.2109985,109.7712,329.3136,1176915.41,0.407973051,7.62950325,166.5161381
10386,45.51499939,-97.79000092,123.2496,369.7488,1477030.102,0.456014305,7.95699501,177.9648235
4344,46.54800034,-114.6920013,108.4104,325.2312,622391.9381,0.218457848,5.157842159,86.32832369
44042,35.01900101,-103.9179993,132.7104,398.1312,1459099.964,0.418364406,7.922945023,189.948813
1241,48.06100082,-114.5309982,99.0144,297.0432,796056.1438,0.305928528,6.315498829,123.3750296
17849,43.13199997,-99.98100281,77.3712,232.1136,933465.666,0.459085584,7.971180916,179.2763669
31463,39.1609993,-98.60700226,121.9536,365.8608,1454941.778,0.453968406,7.849806786,206.7691113
6507,44.86100006,-120.197998,131.8032,395.4096,854308.2203,0.246639863,5.604023933,104.443084
25835,40.58300018,-104.6060028,129.8592,389.5776,856050.3867,0.250842571,5.723767281,100.088365
5446,45.17699814,-70.67700195,80.676,242.028,1021915.228,0.481997907,8.526877403,90.72651675
24453,40.83200073,-106.6829987,2.638575,7.915725,12420.18165,0.179115489,4.859897614,69.72447847
39843,36.09999847,-84.12999725,78.1488,234.4464,476962.3475,0.232239679,5.327120304,103.5504511
8334,46.00899887,-103.8199997,118.1952,354.5856,1445920.023,0.465499341,8.164375305,181.9466519
2199,48.06000137,-109.7099991,75.6864,227.0592,850505.2478,0.427596152,7.963041782,175.0044653
44553,33.51599884,-115.7429962,65.3832,196.1496,342847.1103,0.199530348,4.871284962,37.57097173
9470,45.48300171,-106.1100006,105.1056,315.3168,767447.3267,0.277841657,6.022005558,111.5905323
33031,38.46699905,-103.9079971,130.5072,391.5216,938805.2975,0.273725778,6.188281059,109.8534825
16528,43.48400116,-101.2180023,101.6712,305.0136,1227448.83,0.459388465,8.130614281,179.5918124
32916,36.19300079,-121.6829987,2.496825,7.490475,9973.328779,0.151994079,3.958781481,28.63614194
42976,35.11199951,-84.16400146,115.7328,347.1984,680702.5997,0.223807991,5.217796326,105.4194436
47366,34.05599976,-90.40599823,51.7428,155.2284,513672.7828,0.37775591,6.909955502,114.3939873
47333,34.17300034,-94.73999786,92.7288,278.1864,838215.4783,0.343966126,6.596142769,155.2158032
18360,40.9109993,-120.3130035,128.1744,384.5232,842093.5608,0.249996364,5.642677784,99.86055648
26138,40.04399872,-110.0230026,129.924,389.772,765491.8263,0.224194944,5.141430378,88.92384703
26413,38.80500031,-118.5039978,132.192,396.576,739304.0278,0.212810248,5.145639896,84.10028235
10284,44.33000183,-114.9339981,109.3176,327.9528,803448.4176,0.279667854,6.237360954,112.4551608
43398,34.79000092,-109.0979996,125.064,375.192,790501.8644,0.240516692,5.67062521,95.85853133
35811,37.58000183,-103.9420013,132.5808,397.7424,1313163.787,0.376888514,7.562319279,153.7129659
43997,34.51100159,-109.8470001,131.1552,393.4656,1096211.689,0.318041325,6.609787941,128.7549688
56256,29.84600067,-102.2570038,48.924,146.772,377444.308,0.293565869,6.016567707,124.5215595
15222,43.89799881,-100.4899979,108.6048,325.8144,1341431.646,0.469996005,8.214072227,184.0138554
10584,44.41999817,-113.3949966,41.8932,125.6796,278742.9944,0.253183305,5.919178486,107.4035083
10072,45.52199936,-101.5550003,116.3808,349.1424,1390718.183,0.454707831,7.968131542,177.8868003
15839,43.36199951,-106.9749985,124.9992,374.9976,1249605.715,0.380399913,7.751700401,155.2594229
21301,40.22900009,-119.0110016,111.9096,335.7288,710250.613,0.241500989,5.415820122,96.32540134
12292,43.06700134,-118.8550034,49.6368,148.9104,395098.3238,0.302883804,6.361537457,122.3709107
42456,34.68299866,-112.5650024,97.4592,292.3776,647170.8911,0.252679944,5.744795322,101.0775691
39328,35.92699814,-110.5419998,126.4896,379.4688,853973.7219,0.256900132,5.960448265,102.8706986
14137,43.02999878,-114.987999,130.4424,391.3272,1008356.566,0.29415077,6.075651646,118.6895774
38659,35.82799911,-112.9789963,132.3864,397.1592,1148236.95,0.330037117,6.97752285,140.067798
13902,44.26800156,-101.1320038,93.96,281.88,1077955.741,0.436548561,7.785692215,170.5998234
57612,28.14599991,-99.81300354,117.8712,353.6136,1158110.864,0.373866946,6.9544487,152.5420311
15173,43.48500061,-107.913002,128.3688,385.1064,1124283.604,0.33326602,7.122689247,135.3171343
47796,33.61500168,-105.5970001,99.468,298.404,1016368.997,0.388814688,7.957631111,158.9202176
12593,43.10900116,-117.9420013,129.276,387.828,827591.0049,0.243597314,5.494353294,97.27304573
48601,33.3390007,-105.2990036,132.2568,396.7704,1120692.489,0.322435677,7.020119667,130.7548958
9205,45.76300049,-102.8399963,120.528,361.584,1429956.088,0.451449722,7.97784853,176.7035625
41292,35.94900131,-103.2129974,131.6736,395.0208,1535835.919,0.443834186,8.17225647,182.3176379
17513,43.18099976,-101.4940033,71.2152,213.6456,860524.7611,0.459796131,8.133488655,180.1060244
10077,45.54800034,-100.7720032,100.5696,301.7088,1236296.873,0.467768192,8.172727585,183.3319157
40617,35.78499985,-108.0660019,131.868,395.604,1032552.039,0.297952592,6.414396286,120.3920068
36068,36.56499863,-113.4400024,132.2568,396.7704,1023586.35,0.294497162,6.396132946,125.0793371
44289,34.27899933,-111.0009995,121.0464,363.1392,796304.0418,0.250323534,6.012106419,106.322854
15182,43.5890007,-106.5569992,124.1568,372.4704,1009170.198,0.309291899,6.645371437,125.2301676
52281,31.95700073,-103.7149963,130.3128,390.9384,1082684.276,0.316147238,6.488738537,128.1441045
56397,29.79400063,-101.2600021,121.6944,365.0832,1523055.745,0.476233393,8.081214905,196.1689388
26201,40.66999817,-100.6969986,110.808,332.424,1268581.868,0.435634255,7.831394672,198.8043886
41816,34.3429985,-116.2470016,132.7104,398.1312,1021408.744,0.2928662,6.195046902,55.29946012
21978,40.06299973,-118.8030014,131.9328,395.7984,698509.2831,0.201462418,5.023442745,79.44821857
10307,44.73400116,-111.4459991,28.2204,84.6612,178662.41,0.240904361,5.689953804,96.22704002
2239,48.49000168,-103.1729965,95.3856,286.1568,1190580.319,0.474952877,8.107049942,186.36927
36130,37.43999863,-104.6179962,111.6504,334.9512,984518.1561,0.335535198,7.041610241,136.4437561
43085,34.77399826,-110.1679993,127.9152,383.7456,936867.5681,0.278695971,6.079467773,112.297983
41063,36.15800095,-91.18399811,121.7592,365.2776,1164321.246,0.363869518,6.771730423,106.0683384
44638,34.77099991,-104.689003,130.3128,390.9384,1456574.441,0.425324351,8.098211288,180.7769845
9475,45.53300095,-105.3300018,101.9952,305.9856,1003294.788,0.374303132,7.153768063,152.9477775
11482,44.65800095,-107.9919968,116.1216,348.3648,624218.8836,0.204549551,5.383502483,80.80360241
1452,48.79700089,-104.8779984,127.98,383.94,1284359.199,0.381873071,7.106360435,148.7555751
41880,35.41899872,-107.7320023,130.7664,392.2992,951250.1367,0.276804537,6.245668888,111.5387417
8874,45.42300034,-109.4110031,94.7376,284.2128,572080.4018,0.229778469,5.409736633,91.55144643
29516,39.73500061,-99.2009964,116.3808,349.1424,1257144.471,0.411034703,7.354968548,187.3606248
10957,45.29700089,-99.18900299,112.0392,336.1176,1300874.397,0.441814542,7.683839321,173.0731387
56816,29.45999908,-99.50800323,127.2024,381.6072,1105814.723,0.330797106,6.637694836,140.6635788
32307,37.33000183,-116.4489975,132.7104,398.1312,1231797.269,0.353190422,7.172335625,150.1971933
16863,43.41600037,-100.3030014,92.016,276.048,1134060.732,0.468972743,8.220879555,184.0868662
15118,42.54299927,-116.3610001,117.7416,353.2248,1008619.868,0.325965941,6.988445759,138.6352584
30313,38.46500015,-78.60199738,112.6872,338.0616,660647.1069,0.223084599,5.1767416,61.19705084
27187,40.3030014,-102.5459976,130.7016,392.1048,1426262.154,0.415234178,7.71228075,170.4698613
48825,32.79199982,-110.0390015,71.0208,213.0624,425385.046,0.227914155,5.288333416,96.94210211
32717,38.5719986,-103.7799988,128.6928,386.0784,1005841.671,0.297406197,6.489767551,120.3562119
31990,37.50799942,-115.9400024,132.5808,397.7424,1204768.182,0.345778108,7.037492752,147.0795562
24030,39.56200027,-118.1849976,43.0596,129.1788,211369.6746,0.186787292,4.80559206,73.31380035
13583,44.36500168,-101.1399994,90.5256,271.5768,1041133.308,0.437632501,7.815947056,171.502759
8335,46.01699829,-103.6620026,123.0552,369.1656,1537822.428,0.475533217,8.334789276,186.8704019
40881,34.75600052,-115.5540009,31.8168,95.4504,214686.9015,0.256757826,5.852324486,45.83035631
37745,37.03300095,-103.1910019,130.7664,392.2992,1326870.886,0.386106521,7.564781666,158.1854929
11231,45.1269989,-101.6740036,117.5472,352.6416,1383212.71,0.447766215,7.914065838,175.6527247
8610,45.81399918,-105.5339966,112.4928,337.4784,1267387.702,0.428705841,7.852829456,167.9298143
40797,35.75799942,-83.64700317,117.612,352.836,693239.8636,0.224288255,5.227953911,100.5068619
9189,45.63000107,-105.3460007,123.1848,369.5544,1270408.93,0.392428964,7.3544631,160.9235347
27511,40.15399933,-103.5390015,132.1272,396.3816,1135152.207,0.326916248,6.714530468,139.1895047
7072,44.74499893,-119.6699982,109.5768,328.7304,802329.5459,0.278617769,6.148336887,118.6263195
1251,48.27799988,-112.5950012,111.5208,334.5624,1189607.872,0.40590331,8.213812828,166.6778987
11244,45.18899918,-99.65100098,112.752,338.256,1376034.889,0.464386761,7.986661434,182.4589153
19142,42.72499847,-100.5540009,92.0808,276.2424,1170072.998,0.483524531,8.442094803,221.9239988
7149,46.26900101,-106.086998,99.5976,298.7928,1002002.872,0.3828201,7.237772942,149.3870568
36461,37.4090004,-103.5070038,131.9976,395.9928,1423188.91,0.410271317,7.930594921,174.6924341
2049,48.62900162,-102.1959991,96.0984,288.2952,1241068.544,0.49142161,8.428556442,193.4322268
11768,44.4980011,-108.7360001,129.0816,387.2448,1149572.404,0.338880539,7.231775284,138.1524548
41915,35.75999832,-103.0579987,132.2568,396.7704,1552387.583,0.44663915,8.213382721,184.0712742
41060,36.17200089,-91.58999634,131.1552,393.4656,1258537.406,0.365136504,6.795462132,106.6989153
50612,32.55099869,-105.197998,132.3216,396.9648,1064428.592,0.306097955,6.693131447,138.0395095
30172,39.55500031,-98.48000336,121.3704,364.1112,1362520.89,0.427174211,7.518866062,195.3476453
33038,38.52000046,-102.9309998,131.7384,395.2152,1351128.763,0.390264452,7.52778101,160.0988371
19330,40.55400085,-120.6230011,103.2912,309.8736,659524.6185,0.242964223,5.761475086,97.36241745
26864,40.44900131,-101.4039993,116.7696,350.3088,1305031.387,0.425271034,7.744879723,194.4784396
41579,35.61000061,-106.6829987,125.5824,376.7472,768038.3932,0.232717365,5.511725903,93.01471498
1797,48.0870018,-111.5410004,127.1376,381.4128,1285700.065,0.384804636,7.279068947,157.8180736
50065,32.05199814,-111.9660034,127.332,381.996,763378.9056,0.228127286,5.544906139,91.0842931
52484,31.78000069,-104.8460007,123.444,370.332,1100144.626,0.339120805,6.901973248,138.3954636
55034,30.77700043,-98.81500244,130.8312,392.4936,1034496.94,0.300879449,6.227678299,128.249991
2185,47.84600067,-111.9710007,121.9536,365.8608,1119525.575,0.349312425,6.906124592,142.7533039
9409,44.41500092,-116.5329971,116.64,349.92,663275.8816,0.216382101,4.950930119,86.10194506
42794,35.05099869,-108.4759979,131.6088,394.8264,884262.3211,0.255664736,5.941521168,102.8509295
31029,38.05099869,-114.2580032,61.4952,184.4856,514008.9532,0.318056375,6.737603188,135.6027769
11999,43.11500168,-119.1839981,132.0624,396.1872,1136828.789,0.327559739,6.814776897,133.5212738
5940,44.80599976,-69.71299744,45.1008,135.3024,378304.8303,0.319177508,6.226920128,57.77001052
38346,36.2480011,-110.3359985,132.3216,396.9648,945096.4792,0.271781594,6.207288742,109.7825176
32404,38.72200012,-102.810997,128.628,385.884,1262735.09,0.373552263,7.315590382,153.1980791
20385,41.71300125,-110.1009979,115.2144,345.6432,1039560.009,0.343334496,6.846030712,140.3297918
1601,48.20000076,-111.4059982,128.8224,386.4672,1387164.26,0.409742624,7.570663452,168.7110944
38882,36.24900055,-82.60099792,123.2496,369.7488,636095.7768,0.196386501,4.829931259,88.21950053
40943,35.7480011,-107.3820038,132.3216,396.9648,1049023.465,0.301667899,6.601090908,122.6026766
10956,45.29399872,-99.34500122,96.0984,288.2952,1146547.609,0.453994483,7.856294632,178.7032269
27195,40.35200119,-101.3960037,130.9608,392.8824,1529234.136,0.444331706,8.015520096,203.9223275
10358,45.40100098,-102.1709976,116.0568,348.1704,1376296.78,0.451248884,7.977165222,177.6128895
48021,32.90000153,-111.6289978,123.8328,371.4984,590511.5433,0.181454331,4.694036484,77.46364498
4276,45.18500137,-67.91600037,30.5856,91.7568,344398.2914,0.428468227,7.460648537,81.30559569
36046,36.00899887,-117.1579971,17.253,51.759,82651.74327,0.18228966,4.270209789,34.59303118
15829,43.24200058,-108.473999,89.3592,268.0776,496192.605,0.211293265,5.119540691,84.08341537
43706,34.75799942,-108.4229965,129.7296,389.1888,1080955.271,0.317061335,6.876801968,129.2589188
16341,42.27500153,-75.85600281,84.888,254.664,751624.1265,0.336921751,6.469652653,102.0414106
45794,34.12400055,-107.7819977,130.7016,392.1048,1027516.72,0.299145609,6.608529568,121.6237178
9493,45.67900085,-102.5149994,98.2368,294.7104,1143491.071,0.442928076,7.851320744,174.3386598
45853,34.60900116,-100.0270004,125.7768,377.3304,1299222.399,0.393058866,7.194619656,161.756526
52058,32.04800034,-103.8529968,125.5824,376.7472,1028921.359,0.311765492,6.456431389,141.1486895
9773,45.53900146,-103.4430008,130.1184,390.3552,1471113.039,0.430211455,7.748160839,169.1741753
17521,43.22100067,-100.2890015,97.1352,291.4056,1249982.079,0.489668071,8.455900192,193.386134
51055,31.86499977,-110.2470016,95.8392,287.5176,478073.8004,0.189813197,4.841078758,74.95311746
37459,37.30500031,-98.39700317,121.3704,364.1112,1548058.813,0.485343605,8.300575256,223.5898927
26512,40.39699936,-104.435997,108.4104,325.2312,642086.5039,0.225370586,5.382796288,90.16101176
29168,39.73699951,-102.0589981,131.6736,395.0208,1466907.713,0.423914939,7.773625851,175.0048077
7020,44.81200027,-72.11799622,72.1224,216.3672,652787.2487,0.3444103,6.65533638,65.41268838
2204,48.12799835,-108.8990021,108.9288,326.7864,1096915.742,0.383182079,7.344194889,157.6117827
13589,44.39400101,-100.2190018,120.852,362.556,1359252.223,0.427977413,7.563724995,168.3411886
13819,43.27600098,-113.8339996,112.752,338.256,720400.2286,0.243121982,5.499964237,97.77025971
27851,40.10100174,-102.6689987,128.7576,386.2728,1375683.991,0.40655607,7.606186867,173.7706869
42760,34.5340004,-112.9329987,127.5912,382.7736,798196.8297,0.238047659,5.653626442,101.7524477
44676,35.01499939,-99.65000153,118.7784,356.3352,1377697.108,0.441357911,7.714485168,202.8009888
9426,44.76699829,-113.8119965,16.0218,48.0654,95317.23718,0.226378292,5.272628307,96.77476859
16485,43.11000061,-107.6880035,118.7784,356.3352,1046623.489,0.335295439,6.849133015,137.2107335
16812,42.98899841,-107.9680023,120.204,360.612,889910.1803,0.28170976,6.206078529,114.3021149
9778,45.57500076,-102.6610031,113.5296,340.5888,1373576.213,0.460381955,8.159502983,181.6358409
27190,40.3219986,-102.1149979,131.4792,394.4376,1489685.576,0.431133926,7.901389122,178.2300642
17191,43.31399918,-100.4469986,73.2888,219.8664,968849.9024,0.503029585,8.752472878,199.0332028
2237,48.47499847,-103.5019989,114.6312,343.8936,1296343.656,0.430320412,7.589947701,169.4499002
11419,43.35100174,-118.9639969,93.8952,281.6856,623308.7146,0.25260064,5.654845238,101.9244066
10955,45.29000092,-99.50099945,101.6064,304.8192,1249876.742,0.468080729,8.043054581,184.8804879
6231,44.85599899,-120.836998,130.7016,392.1048,720930.559,0.209887788,4.840494633,89.80116746
33327,38.20999908,-106.2590027,37.0656,111.1968,221384.2797,0.227274328,5.478349686,91.117677
8800,43.80400085,-121.6579971,127.2024,381.6072,915789.4282,0.273952305,5.985172749,117.2452669
17650,41.99399948,-76.70400238,90.4608,271.3824,937549.6404,0.394374192,7.204782963,116.405201
26691,39.55799866,-78.59600067,118.1952,354.5856,689546.4816,0.221992522,5.135745525,61.28959988
43394,34.73400116,-109.6240005,132.5808,397.7424,855617.022,0.245568931,5.70168829,98.98527192
55547,30.35000038,-102.1740036,122.796,368.388,1418246.938,0.439483196,7.840511322,182.007539
51077,32.15999985,-107.4649963,129.924,389.772,904574.6935,0.264929116,5.920256615,107.2886952
45481,33.93500137,-110.5299988,132.3864,397.1592,941173.4031,0.270520955,6.070497036,115.8420655
43875,34.95600128,-85.79699707,120.7872,362.3616,731471.5041,0.230436429,5.353366852,82.23553208
47365,34.06100082,-90.53800201,62.208,186.624,627402.7537,0.383773357,6.994962692,117.4018261
7435,46.15100098,-106.3850021,117.0288,351.0864,1156713.27,0.376103699,7.225473404,154.9648105
10671,45.40399933,-98.72599792,110.484,331.452,1259275.353,0.433706522,7.564590454,171.0893383
45074,34.60499954,-86.37999725,92.34,277.02,661957.5355,0.272781491,5.82019949,97.38192756
38099,37.09999847,-98.80200195,122.9904,368.9712,1536324.752,0.475320399,8.183724403,219.4268306
16862,43.4109993,-100.4540024,94.8024,284.4072,1225914.056,0.492056906,8.653812408,194.9148899
38430,36.99900055,-98.93499756,117.1584,351.4752,1379925.608,0.44818455,7.887698174,206.5224052
12407,44.7879982,-100.0920029,128.0448,384.1344,1511143.504,0.449074507,7.81815052,177.393462
26514,40.41400146,-104.1490021,117.5472,352.6416,825948.3999,0.267371595,6.001424313,108.4168429
19471,42.64099884,-100.098999,107.7624,323.2872,1340131.825,0.47321108,8.247387886,218.4663161
27186,40.29600143,-102.689003,130.4424,391.3272,1404164.784,0.409613192,7.647634506,169.3777391
44341,34.90399933,-104.1719971,130.1184,390.3552,1481077.739,0.433125526,8.083026886,179.4633899
26509,40.36999893,-104.8669968,79.9632,239.8896,365666.3794,0.174008116,4.685724735,68.42403439
51730,32.03099823,-85.30599976,66.9384,200.8152,487998.8917,0.277407467,5.796198845,99.06626304
37557,36.86500168,-84.95999908,110.0304,330.0912,869958.8297,0.300857365,6.139808178,135.7192129
10075,45.5379982,-101.0859985,117.5472,352.6416,1398514.41,0.452719599,7.921687603,178.9625152
17445,42.42699814,-111.7720032,104.004,312.012,691117.0581,0.252857715,5.766041279,102.2601183
44612,34.49100113,-108.1100006,132.1272,396.3816,1066271.543,0.307079077,6.684396267,125.5061326
30299,38.70100021,-80.53600311,130.3776,391.1328,953942.4454,0.278415769,5.861683369,78.08632757
42144,34.65599823,-113.5009995,130.7016,392.1048,666290.9369,0.193980306,4.968505859,77.02558242
27201,40.38199997,-100.5319977,131.544,394.632,1507137.686,0.435969919,7.796899796,200.868011
12063,44.45199966,-108.1060028,85.212,255.636,519281.3353,0.231887102,5.586315632,93.28707538
54047,31.08099937,-103.3720016,130.1832,390.5496,1148163.013,0.335601002,6.579912186,137.7673748
26072,38.78300095,-119.2200012,78.5376,235.6128,388119.8914,0.188045487,4.763300419,74.50277089
44038,34.98500061,-104.447998,130.3776,391.1328,1549197.345,0.452145696,8.275101662,193.9256338
52493,31.8579998,-103.7050018,131.868,395.604,1079767.378,0.311577022,6.409349918,127.4920058
26070,38.73600006,-119.4929962,98.172,294.516,533310.7816,0.206712797,5.017079353,88.66376397
10102,45.62099838,-96.85099792,71.2152,213.6456,821230.4965,0.438800395,7.56489563,173.4030078
29495,39.63399887,-102.1930008,99.792,299.376,1080359.483,0.411952555,7.652488232,170.5704025
44009,34.67300034,-108.2750015,122.0184,366.0552,1054787.036,0.328938037,7.054690838,134.9895022
16387,41.11399841,-122.5110016,102.1896,306.5688,670289.6271,0.249591872,5.831513405,47.59946026
15877,43.6780014,-101.2340012,124.0272,372.0816,1403146.669,0.430487722,7.720912933,170.0853305
1844,48.65399933,-103.8580017,103.1616,309.4848,1184642.116,0.436962068,7.687758446,172.7381751
43359,34.15800095,-114.1800003,111.9744,335.9232,716775.4985,0.243578553,5.594107151,98.38917425
34243,38.14400101,-102.6119995,92.5992,277.7976,821179.5259,0.337446958,6.778520584,138.6738757
9076,43.36000061,-123.512001,101.088,303.264,595843.9129,0.224288777,5.273193359,90.11466749
28518,39.95000076,-101.6490021,114.696,344.088,1211046.98,0.401779115,7.492712975,184.7722934
45564,34.71900177,-99.63500214,124.6752,374.0256,1401648.559,0.427793026,7.52474165,197.1898187
8034,46.01800156,-105.4079971,119.1024,357.3072,1275570.831,0.407529175,7.535213947,160.7373097
16820,43.08300018,-106.7730026,125.5824,376.7472,1363875.626,0.41325739,7.910177231,171.2405167
33654,38.33200073,-102.7710037,89.2296,267.6888,839847.4838,0.358150959,7.068968296,147.5891838
12358,44.36800003,-107.9329987,120.9168,362.7504,673678.5911,0.212002382,5.339354515,84.85732313
57791,27.74399948,-99.79399872,48.6324,145.8972,484884.7749,0.379391402,6.950902462,162.8624268
8037,46.04600143,-104.935997,130.8312,392.4936,1355271.009,0.394175351,7.377461433,155.2998574
22641,39.25,-122.1760025,89.6832,269.0496,565567.053,0.239964858,5.213533878,45.79138932
20355,41.19499969,-114.5790024,131.868,395.604,1228829.496,0.354590297,7.174697399,146.103065
37136,37.39099884,-98.95200348,109.7064,329.1192,1306233.069,0.453067958,7.938836575,209.3243449
10362,45.42499924,-101.5459976,122.8608,368.5824,1541514.47,0.477429122,8.300772667,189.3832373
29493,39.62099838,-102.4769974,131.8032,395.4096,1442002.026,0.416307807,7.715199947,178.7698011
29167,39.73099899,-102.2020035,131.1552,393.4656,1497690.01,0.434521288,7.941906929,180.4610247
3020,47.74100113,-108.810997,62.2728,186.8184,624103.1025,0.381357759,7.256714344,157.630508
19406,42.04499817,-109.7269974,132.192,396.576,897943.969,0.258475095,5.763900757,104.865263
13528,43.76699829,-110.2730026,73.872,221.616,559774.6318,0.288342059,6.35697794,117.749196
10648,45.29700089,-102.3160019,109.512,328.536,1177698.86,0.409210891,7.450015545,161.6056769
1603,48.23099899,-111.0820007,122.2776,366.8328,1316520.298,0.409689933,7.588848114,169.8992749
27534,40.29399872,-100.2369995,100.44,301.32,1069803.064,0.405295491,7.370686531,186.6801647
20389,41.77000046,-109.5179977,124.3512,373.0536,1076061.914,0.329277396,6.763892174,135.3494351
52184,32.02099991,-87.7460022,73.548,220.644,598035.4121,0.309407383,6.179217815,105.6856114
18820,42.83599854,-100.1119995,72.9648,218.8944,867425.2407,0.452369481,7.928675175,209.20147
9785,45.61899948,-101.564003,122.9904,368.9712,1359883.328,0.420731544,7.522052288,166.3936188
20324,40.53699875,-118.9749985,132.6456,397.9368,995626.2008,0.28561309,6.248306274,122.799055
29515,39.73199844,-99.34400177,108.4752,325.4256,1188161.681,0.416792333,7.439138889,192.2902124
57220,28.85899925,-99.48000336,81.1944,243.5832,759424.3896,0.355904192,6.761842728,146.8889228
