Plant Code,Plant Name,Prime Mover,Energy Source 1,Operating Year,Nameplate Capacity (MW)
58554.0,"Somers Solar Center, LLC",PV,SUN,2013,5
58553.0,"Indy Solar III, LLC",PV,SUN,2013,8
58552.0,"Indy Solar I, LLC",PV,SUN,2013,10
58551.0,Bridgeport Fuel Cell Park,FC,NG,2013,16
58550.0,Owens Corning at Bethlehem,PV,SUN,2013,2
58549.0,Port Allen Solar,PV,SUN,2012,6
58548.0,Huerfano River Wind,WT,WND,2013,8
58547.0,SMPA Solar 1,PV,SUN,2012,1
58546.0,Granger Electric of Watervliet,IC,LFG,2013,2
58545.0,Community Solar 1,PV,SUN,2014,5
58544.0,Mountain View Solar,PV,SUN,2014,20
58543.0,"Gilbert Solar Facility I, LLC",PV,SUN,2011,2
58542.0,"Desert Sunlight 250, LLC",PV,SUN,2013,247
58541.0,SunGen Sharon 1 LLC,PV,SUN,2012,1
58540.0,Silver City WWTP PV Project,PV,SUN,2013,1
58539.0,Lake Pleasant WTP,PV,SUN,2012,6
58538.0,PCSP3 Airport,PV,SUN,2011,2
58537.0,OCI Alamo Solar I,PV,SUN,2013,41
58536.0,Cornerstone Power Holmdel LLC,PV,SUN,2013,3
58535.0,Pickering Solar,PV,SUN,2012,1
58534.0,Westford Solar Park,PV,SUN,2012,4
58533.0,Don A Campbell 1 Geothermal,BT,GEO,2014,22
58531.0,North Carolina Solar Bethea I,PV,SUN,2012,0
58529.0,Progress Manis I,PV,SUN,2012,0
58528.0,Garnet Solar Generation Station I LLC,PV,SUN,2014,4
58527.0,Crown Cooling Facility,PV,SUN,2011,1
58526.0,Uwharrie Mountain Renewable,IC,LFG,2014,6
58525.0,City of Hayward WWTP,IC,OBG,2010,2
58524.0,Neuse River Solar Farm,PV,SUN,2011,1
58523.0,Stoltze CoGen1,ST,WDS,2013,2
58522.0,Madera Community Hospital,PV,SUN,2011,1
58521.0,Manzano Solar,PV,SUN,2013,8
58520.0,Otero Solar,PV,SUN,2013,8
58519.0,Alethea I,PV,SUN,2011,2
58517.0,Vista Grande HS at Casa Grande,PV,SUN,2012,1
58516.0,Union HS at Casa Grande,PV,SUN,2012,1
58515.0,Chattanooga Metropolitan Airport Solar,PV,SUN,2011,2
58514.0,Desert Hot Springs Solar,PV,SUN,2013,2
58513.0,Ironwood Solar LLC,PV,SUN,2012,4
58512.0,Cornerstone Power Vineland I LLC,PV,SUN,2012,3
58511.0,Delta Wind Farm,WT,WND,2008,0
58510.0,Kettleman Solar Project,PV,SUN,2014,1
58509.0,Vintner Solar,PV,SUN,2014,1
58508.0,Bear Creek Solar,PV,SUN,2014,1
58507.0,Montefieor Medical Center Moses Division,GT,NG,1994,13
58506.0,Chuckawalla Solar,PV,SUN,2012,4
58505.0,Livingston Solar Canopies,PV,SUN,2013,6
58504.0,Livingston Solar Farm,PV,SUN,2009,1
58503.0,Carty Generating Station,CT,NG,2016,500
58502.0,Columbia 3,PV,SUN,2014,10
58501.0,Gillespie 1,PV,SUN,2013,15
58500.0,Rio Grande Solar,PV,SUN,2013,5
58499.0,Rosamond Two,PV,SUN,2014,20
58498.0,Rosamond One,PV,SUN,2014,20
58497.0,L&S Sweetners,IC,LFG,2013,2
58496.0,Lincoln Solar,PV,SUN,2012,1
58495.0,"Progress Solar III, LLC",PV,SUN,2012,3
58494.0,"Progress Solar II, LLC",PV,SUN,2012,3
58493.0,"Progress Solar 1, LLC",PV,SUN,2012,4
58492.0,"Ararat Rock Solar, LLC",PV,SUN,2012,3
58491.0,"Sandy Cross Solar, LLC",PV,SUN,2012,1
58490.0,Spectrum Solar PV Power Project,PV,SUN,2013,30
58489.0,Apex Solar PV Power Project,PV,SUN,2012,20
58488.0,"Bryan Solar, LLC",PV,SUN,2013,10
58487.0,Granville Solar PV Power Project,PV,SUN,2012,2
58486.0,"Picture Rocks Solar, LLC",PV,SUN,2012,20
58485.0,Upson Rocky Creek Solar Plant,PV,SUN,2012,1
58484.0,MAS ASB Cogen Plant,IC,LFG,2012,6
58483.0,Tinton Falls Solar Farm,PV,SUN,2012,16
58482.0,"Azalea Solar, LLC",PV,SUN,2013,7
58481.0,CSU Pueblo,PV,SUN,2008,1
58480.0,Plymouth Solar LLC,PV,SUN,2012,5
58479.0,SEV NM Phase 2,PV,SUN,2013,2
58478.0,LEPA Unit No. 1,CT,NG,2016,74
58477.0,Las Vegas WPCF Solar Plant,PV,SUN,2013,3
58476.0,Dart Container Corp,GT,LFG,2012,10
58475.0,Battery Utility of Ohio,BA,MWH,2014,4
58474.0,Buffalo Dunes Wind Project,WT,WND,2013,249
58473.0,Bruce A Henry Solar Farm,PV,SUN,2013,4
58472.0,Buena Vista Biomass Power,ST,WDS,2012,22
58471.0,Ector County Energy Center,GT,NG,2015,358
58470.0,C-Drop Hydro,HY,WAT,2012,1
58469.0,HNL Emergency Power Facility,IC,OBL,2017,8
58467.0,Campo Verde Solar,PV,SUN,2013,147
58466.0,Mesa Solar Array,PV,SUN,2013,4
58465.0,Broadview Energy Prime 2 LLC,WT,WND,2014,9
58464.0,Broadview Energy Prime LLC,WT,WND,2014,9
58463.0,Herbert Farm Solar,PV,SUN,2012,5
58462.0,McCoy Solar Energy Project,PV,SUN,2015,266
58461.0,Wiota,WT,WND,2012,1
58460.0,Sky Volt,WT,WND,2012,1
58459.0,Meadow Ridge,WT,WND,2012,1
58458.0,Greenfield Wind,WT,WND,2012,1
58457.0,Fontanelle,WT,WND,2012,1
58456.0,Cumberland Rose,WT,WND,2012,1
58455.0,45 Mile Hydroelectric Project,HY,WAT,2015,3
58454.0,Watts 3115,PV,SUN,2013,1
58453.0,Dixon Dairy Road Solar,PV,SUN,2011,4
58452.0,Horn,PV,SUN,2013,1
58451.0,Ma,PV,SUN,2013,1
58450.0,Vinam,PV,SUN,2013,1
58449.0,Rutan,PV,SUN,2014,3
58448.0,Nunn,PV,SUN,2013,1
58447.0,Arrache 8083,PV,SUN,2013,3
58446.0,Arrache 4013,PV,SUN,2013,1
58445.0,Arrache 4006,PV,SUN,2013,2
58444.0,Junction Hilltop Wind Farm,WT,WND,2012,8
58443.0,Martin Limestone Solar Array,PV,SUN,2012,1
58441.0,Swauk Wind LLC,WT,WND,2012,4
58440.0,CBS Studio Center,FC,NG,2013,0
58439.0,Collinwood BioEnergy Facility,IC,OBG,2011,1
58438.0,Spearfish Hydro,HY,WAT,1912,4
58437.0,Ameresco Forward,IC,LFG,2014,4
58436.0,Ameresco San Joaquin,IC,LFG,2014,4
58435.0,Ameresco Vasco Road,IC,LFG,2014,4
58433.0,Red Lion Energy Center,FC,NG,2012,23
58432.0,Houweling Nurseries,IC,NG,2012,12
58431.0,West Tennessee Solar Farm,PV,SUN,2012,4
58430.0,Centinela Solar Energy,PV,SUN,2013,173
58429.0,Sunshine Gas Producers,GT,LFG,2014,20
58428.0,LSU Cogen,GT,NG,2004,19
58427.0,Lansing BWL REO Town Plant,CT,NG,2013,98
58426.0,Panda Patriot Generation Plant,CS,NG,2016,870
58425.0,Fire Island Wind,WT,WND,2012,18
58424.0,Harbor Wind LLC,WT,WND,2012,9
58423.0,Southbridge PV,PV,SUN,2014,3
58422.0,CSU Northridge Plant,FC,NG,2001,0
58421.0,Missouri Center for Waste to Energy,IC,LFG,2014,2
58420.0,Panda Liberty Generation Plant,CS,NG,2016,870
58419.0,Victor Dry Farm Ranch B,PV,SUN,2015,5
58418.0,Victor Dry Farm Ranch A,PV,SUN,2015,5
58417.0,Lone Valley Solar Park I LLC,PV,SUN,2014,10
58416.0,Headwaters Wind Farm LLC,WT,WND,2014,200
58414.0,NLMU Wind,WT,WND,2011,1
58413.0,Copper Crossing Energy Center,GT,NG,9999,0
58412.0,Maynard PV,PV,SUN,2014,1
58411.0,Orange PV,PV,SUN,2013,2
58410.0,Marshfield PV,PV,SUN,2013,3
58408.0,Maryland Solar,PV,SUN,2013,27
58407.0,Luther College Wind Project,WT,WND,2011,1
58405.0,ESS Battery Microgrid,BA,MWH,2012,3
58404.0,Pantex,WT,WND,2014,11
58403.0,Bellingham PV,PV,SUN,2013,3
58402.0,Solar Star New Jersey NJ LLC,PV,SUN,2012,1
58401.0,Volkswagen Solar System,PV,SUN,2012,9
58400.0,Central Energy Facility,GT,NG,2000,9
58399.0,Synergy Biogas,IC,OBG,2011,1
58398.0,Heber Solar,PV,SUN,2014,10
58397.0,Ameresco Johnson Canyon,IC,LFG,2013,1
58395.0,Alta Wind XI,WT,WND,2014,90
58394.0,Alta Wind X,WT,WND,2014,138
58392.0,Flint Creek Hydroelectric LLC,HY,WAT,2013,2
58391.0,IND Solar Farm 1st Phase,PV,SUN,2013,10
58390.0,Jordan Hydroelectric Project,HY,WAT,2012,4
58389.0,Solar Star 2,PV,SUN,2014,277
58388.0,Solar Star 1,PV,SUN,2014,317
58387.0,CES Sterling LLC,PV,SUN,2013,2
58386.0,CU Solar Plant,PV,SUN,2013,1
58385.0,Northbridge Solar,PV,SUN,2013,1
58384.0,Fargo Drop,HY,WAT,2013,1
58383.0,Hyder II,PV,SUN,2013,14
58382.0,Threemile Digester,IC,OBG,2012,3
58381.0,Bryan Solar Field,PV,SUN,2012,2
58380.0,JBER Landfill Gas Power Plant,IC,LFG,2012,10
58379.0,Cold Canyon 1,IC,LFG,2013,1
58378.0,W.A. Parish Carbon Capture Plant,GT,NG,2013,102
58377.0,Rochelle Energy Center,IC,LFG,2011,3
58376.0,Oakley Solar Project,PV,SUN,2013,1
58375.0,Triton East and West Cogen,IC,NG,1998,0
58374.0,Corcoran Solar,PV,SUN,2013,20
58373.0,White River Solar,PV,SUN,2013,20
58372.0,Blue Summit Wind LLC,WT,WND,2012,135
58371.0,Gridley Main Two,PV,SUN,2013,2
58370.0,Gridley Main,PV,SUN,2013,1
58366.0,Atwell Island,PV,SUN,2013,20
58365.0,CJTS Energy Center,FC,NG,2001,0
58364.0,Tissington Solar,PV,SUN,9999,4
58363.0,Majestic II Wind,WT,WND,2012,79
58362.0,Quittacas Pond Solar,PV,SUN,2013,3
58361.0,Williams-Sonoma Solar Facility,PV,SUN,2011,3
58360.0,Atlantic Coast Freezers Solar Facility,PV,SUN,2012,2
58359.0,Gerresheimer Glass Solar Facility,PV,SUN,2012,2
58358.0,North Jersey Media Group Solar Facility,PV,SUN,2013,4
58357.0,Amazon,PV,SUN,2011,4
58356.0,The Lawrenceville School Solar Facility,PV,SUN,2012,5
58355.0,Radiance Solar 5,PV,SUN,2013,1
58354.0,Radiance Solar 4,PV,SUN,2013,1
58352.0,McKinley Paper Co. - Washington Mill,ST,WDS,2013,20
58351.0,Tuscola Bay Wind,WT,WND,2012,120
58350.0,McCallum Farm,PV,SUN,2013,5
58349.0,Bolton Farm,PV,SUN,2013,5
58348.0,Two Lines Farm,PV,SUN,2013,5
58347.0,Rock Farm,PV,SUN,2013,5
58346.0,Dibrell Farm,PV,SUN,2013,5
58345.0,Mt Olive Farm 2,PV,SUN,2013,5
58344.0,AM Best Farm,PV,SUN,2013,5
58343.0,Yanceyville Farm,PV,SUN,2013,5
58342.0,Wilson Farm 1,PV,SUN,2013,5
58341.0,White Cross Farm,PV,SUN,2013,5
58340.0,Roxboro Farm,PV,SUN,2014,5
58339.0,New Bern Farm,PV,SUN,2014,5
58338.0,Moorings Farm,PV,SUN,2013,5
58337.0,Moore Solar Farm,PV,SUN,2013,5
58336.0,Mile Farm,PV,SUN,2014,5
58335.0,Marshville Farm,PV,SUN,2013,5
58334.0,Lenoir Farm 2,PV,SUN,2013,5
58333.0,Lenoir Farm,PV,SUN,2013,5
58332.0,Haynes Farm,PV,SUN,2013,5
58330.0,The Andersons Albion Ethanol LLC,GT,NG,2006,10
58329.0,UMMS at Pocomoke,PV,SUN,2013,2
58328.0,North Chicago Energy Center,GT,NG,2003,12
58327.0,Bradley Energy Center,IC,NG,2002,4
58326.0,PWD Northeast WPCP Biogas Cogen Plant,IC,OBG,2013,4
58325.0,Charles D. Lamb Energy Center,GT,NG,2015,122
58324.0,Vansycle II Wind Energy Center,WT,WND,2009,98
58323.0,Shannon Farm,PV,SUN,2012,5
58322.0,Prairie Breeze,WT,WND,2014,206
58321.0,Goldthwaite Wind Energy Facility,WT,WND,2013,150
58320.0,G2 Energy Hay Rd,IC,LFG,2013,1
58319.0,"Patua Acquisition Project, LLC",BT,GEO,2013,58
58318.0,Farrington Farm,PV,SUN,2012,1
58317.0,Watts Farm,PV,SUN,2012,5
58316.0,Railroad Farm,PV,SUN,2012,5
58315.0,Arndt Farm,PV,SUN,2012,5
58314.0,Belwood Farm,PV,SUN,2012,4
58313.0,Mocksville Farm,PV,SUN,2012,5
58312.0,Warrenton Farm,PV,SUN,2012,4
58311.0,Chadbourn Farm,PV,SUN,2012,5
58310.0,Lake Charles Plant,ST,WH,2012,36
58309.0,Porterville Solar,PV,SUN,2014,3
58308.0,Lindsay Solar,PV,SUN,2014,3
58307.0,Ivanhoe Solar,PV,SUN,2014,2
58306.0,Exeter Solar,PV,SUN,2014,3
58305.0,PCIP Solar,PV,SUN,2011,1
58304.0,Kingsburg Solar,PV,SUN,2013,2
58303.0,Taylor Farms Salinas,FC,NG,2012,1
58302.0,Life Technologies Carlsbad,FC,NG,2012,1
58301.0,Juniper Networks Sunnyvale,FC,NG,2012,1
58300.0,Honda Torrance,FC,NG,2012,1
58299.0,Xilinx San Jose,FC,NG,2012,1
58298.0,Roll Lost Hills,FC,NG,2012,1
58297.0,Roll Delano,FC,NG,2012,1
58296.0,Roll Delano 2,FC,NG,2012,1
58295.0,SREC Bath LFGTE,IC,LFG,2010,2
58293.0,Paradise Valley H.S. PV,PV,SUN,2013,1
58292.0,Jewish Community Center PV,PV,SUN,2012,1
58291.0,Tehachapi Spindle,FW,MWH,9999,20
58290.0,Venable Solar 2,PV,SUN,2015,1
58289.0,Venable Solar 1,PV,SUN,2015,1
58284.0,La Luz Energy Center,GT,NG,2015,84
58283.0,Freetown Solar,PV,SUN,2015,5
58282.0,Leicester One MA Solar LLC,PV,SUN,2015,6
58280.0,Millbury Solar,PV,SUN,2014,3
58279.0,Mass Midstate Solar 1,PV,SUN,2014,5
58278.0,TNSG North Plant,GT,NG,2008,24
58277.0,Paia Hydroelectric Plant,HY,WAT,1912,1
58276.0,Mass Midstate Solar 2,PV,SUN,2014,5
58275.0,Mass Midstate Solar 3,PV,SUN,2014,4
58274.0,Raeford Farm,PV,SUN,2012,5
58273.0,South Robeson Farm,PV,SUN,2012,5
58272.0,Easthampton Landfill-City of Easthampton,PV,SUN,2012,1
58271.0,Acushnet Hawes Reed Road,PV,SUN,2012,1
58270.0,Acushnet AD Makepeace,PV,SUN,2012,4
58269.0,Bay View Backup Power Facility,IC,NG,2007,12
58268.0,UNC-CH LFG Facility,IC,LFG,2013,1
58266.0,Port Westward Unit 2,IC,NG,2014,216
58265.0,NCAH Central Utility Plant,IC,DFO,1996,14
58264.0,Apple Data Center - Fuel Cell 1&2,FC,LFG,2012,10
58263.0,Bay View Cogeneration Facility,ST,LFG,2010,11
58262.0,Badger 1,PV,SUN,2013,14
58261.0,FAA NorCal TRACON,PV,SUN,2012,1
58260.0,Brunswick County Power Station,CT,NG,2016,1470
58259.0,Kalaeloa Solar Two,PV,SUN,2012,5
58258.0,Central Utilities Plant LAX 2,GT,NG,2015,8
58257.0,Upper Pacolet Hydro,HY,WAT,2013,1
58256.0,Los Alamos PV Site,PV,SUN,2012,3
58255.0,Rubart,IC,NG,2014,120
58254.0,Chatham,GT,NG,2013,6
58253.0,CBS Television City,PV,SUN,2013,1
58252.0,Alpha Ridge LFG,IC,LFG,2012,1
58251.0,C&H Sugar Plant,ST,PUR,1957,8
58250.0,Tullytown,IC,LFG,2013,1
58249.0,VA Sepulveda Ambulatory Care Center,PV,SUN,2014,3
58248.0,Pierce College,PV,SUN,2013,1
58246.0,Millersville LFG,IC,LFG,2012,2
58245.0,Northeastern Illinois University Cogen,IC,NG,1995,0
58244.0,West Valley High School Solar,PV,SUN,2012,1
58243.0,Kent County - Worton Complex,PV,SUN,2012,1
58242.0,Pattern Panhandle Wind LLC,WT,WND,2014,218
58241.0,Rock Hall,PV,SUN,2012,1
58240.0,Kit Carson,PV,SUN,2012,1
58239.0,Kent County-Kennedyville,PV,SUN,2012,1
58238.0,Georgia Mountain Community Wind Farm,WT,WND,2012,10
58237.0,CCSU Fuel Cell Project,FC,NG,2012,1
58236.0,Marshalltown Generating Station,CT,NG,2017,704
58235.0,Clayville,GT,NG,2015,73
58234.0,SEPV 8,PV,SUN,2013,12
58233.0,Wagner Wind LLC,WT,WND,2012,6
58232.0,Tahquitz High School,PV,SUN,2012,1
58231.0,Lincoln Financial Field,PV,SUN,2013,2
58230.0,Hastings,IC,DFO,2000,8
58229.0,Lake Marion,IC,DFO,2000,8
58228.0,Milford Solar Farm,PV,SUN,2012,11
58227.0,SEPV9 Power Plant,PV,SUN,2013,9
58226.0,Newberry Solar 1 LLC,PV,SUN,2013,1
58224.0,CCSU Co-Gen-STBY Gen,IC,NG,1993,2
58223.0,Hoag Hospital Cogen Plant,IC,NG,2006,3
58222.0,E.B. Eddy Paper Inc,ST,NG,1969,5
58220.0,Haviland Plastic Products,WT,WND,2013,3
58219.0,GL Dairy Biogas,IC,OBG,2013,1
58218.0,Spion Kop Wind Farm,WT,WND,2012,40
58217.0,Grassland 1&2 Solar Project,PV,SUN,2013,2
58216.0,J.R. Simplot Company,ST,WH,1993,4
58215.0,Lee Combined Cycle Plant,CT,NG,2012,920
58214.0,West Greenwich Solar,PV,SUN,2013,1
58213.0,Saddle Mountain Solar I,PV,SUN,2012,15
58212.0,Buzzard Roost GT,GT,NG,1971,190
58211.0,Hudson Ranch Power II LLC,ST,GEO,9999,55
58210.0,NFM Solar Power LLC,PV,SUN,2012,1
58209.0,"NextEra-Blackwell Wind, LLC",WT,WND,2012,59
58208.0,Cinnamon Bay Edgeboro Landfill,IC,LFG,2011,9
58207.0,Central Utility Plant at White Oak,GT,NG,2003,50
58206.0,West Gates Solar Station,PV,SUN,2013,10
58205.0,Grand Ave Plant,ST,NG,1991,5
58204.0,Grassland 3&4 Solar Project,PV,SUN,2013,2
58203.0,"Minco Wind III, LLC",WT,WND,2012,100
58202.0,RE Victor Phelan Solar One LLC,PV,SUN,2013,20
58201.0,Monroe Community College Plant,IC,NG,2004,4
58200.0,Burnside Alumina Plant,ST,NG,1957,12
58199.0,Arizona State University CHP,CS,NG,2006,9
58198.0,Parnassus Central Utility Plant,CT,NG,1996,11
58197.0,Poet Biorefining Lake Crystal,IC,DFO,2005,7
58196.0,Cargill Salt Hersey,ST,NG,1998,2
58195.0,East Campus Steam Plant,GT,NG,2011,7
58194.0,West Campus Steam Plant,ST,BIT,1938,9
58193.0,Bonanza BioEnergy LLC,ST,NG,2008,2
58192.0,Arkalon Ethanol LLC,ST,NG,2008,3
58191.0,US Magnesium,GT,NG,1972,48
58190.0,Thomas M Knott Cogen Facility,GT,NG,2003,1
58187.0,180 Raritan Solar,PV,SUN,2012,1
58186.0,HVCC Cogen Plant,IC,NG,2004,5
58185.0,Amherst College Co Gen,GT,NG,2006,1
58184.0,Rand Whitney CHP Plant,GT,NG,2005,14
58183.0,Prairie Horizon Agri Energy,ST,NG,2006,2
58181.0,Loyola University Health Plant,GT,NG,2005,10
58180.0,UNH 7.9 MW Plant,GT,LFG,2006,7
58179.0,MTSU Power Co-Gen Plant,IC,DFO,1997,15
58178.0,M. G. Emmett J. Bean Federal Center,PV,SUN,2011,2
58177.0,Kishwaukee CHP Plant,IC,OBG,2010,3
58174.0,Wilson Solar,PV,SUN,2013,2
58173.0,BMW Manufacturing Co,GT,LFG,2009,10
58172.0,Seaside Heights Power Plant,IC,DFO,2012,6
58171.0,Prairie Fire,PV,SUN,2012,4
58170.0,Crafton Hills College Solar Farm,PV,SUN,2012,1
58169.0,CSUF Trigeneration,GT,NG,2010,7
58168.0,Energy Center,IC,NG,2007,1
58167.0,William Floyd School District,IC,NG,2004,3
58166.0,Smith College Central Heating Plant,GT,NG,2008,5
58165.0,College of New Jersey,IC,NG,1996,6
58164.0,Slayton Solar,PV,SUN,2013,1
58163.0,Mercy Medical Center,IC,DFO,1959,0
58162.0,Cirrus Wind 1 LLC,WT,WND,2012,61
58161.0,Western Michigan University Power Plant,CT,NG,1997,10
58160.0,Williams College - Campus CHP,IC,DFO,2003,10
58159.0,UCONN Cogen Facility,CT,NG,2006,23
58158.0,Wesleyan University Cogen 1,IC,NG,2009,2
58157.0,University of Rochester,ST,NG,2005,25
58156.0,SUNY Old Westbury College,IC,NG,2007,1
58155.0,Perrin Ranch Wind LLC,WT,WND,2012,99
58154.0,North Sky River Energy LLC,WT,WND,2012,162
58153.0,Eastern Maine Medical Center,GT,NG,2006,3
58152.0,Danbury Hospital Cogen Plant,GT,NG,2011,4
58151.0,Central Utility Plant - Texas A&M,CT,NG,1956,50
58150.0,Black Cap Solar Plant,PV,SUN,2012,2
58149.0,TA-High Desert LLC,PV,SUN,2013,20
58148.0,RE Kansas South LLC,PV,SUN,2013,20
58147.0,Prescott Solar Plant,PV,SUN,2011,10
58146.0,Twin Rivers Paper Co LLC,ST,PUR,1987,22
58145.0,Williamstown Solar,PV,SUN,2012,2
58144.0,SVEP Solar Project Company,PV,SUN,2012,2
58142.0,Rock Creek Dairy,IC,OBG,2012,2
58141.0,Groton Wind LLC,WT,WND,2012,48
58140.0,Summit Street Power Plant,GT,NG,2003,12
58139.0,Central Energy Plant USU,GT,NG,2004,5
58138.0,Otter Creek Ethanol Poet - Ashton,GT,NG,2004,7
58137.0,Ensign Wind LLC,WT,WND,2012,98
58136.0,Adkins Energy LLC,GT,NG,2002,5
58135.0,Washington White Post Solar LLC,PV,SUN,2012,12
58134.0,Oberlin Spear Point Solar One,PV,SUN,2012,2
58132.0,Kaiser Ontario,FC,OBG,2012,0
58131.0,Outback Solar At Christmas Valley,PV,SUN,2012,4
58130.0,Blue Mountain Biogas,IC,OBG,2012,2
58129.0,Prairies Edge Generating Facility,IC,NG,2011,1
58128.0,Kaiser Downey,FC,LFG,2012,0
58127.0,Limon Wind II,WT,WND,2012,200
58126.0,Limon Wind I,WT,WND,2012,200
58125.0,Quay County,GT,DFO,2013,27
58124.0,Rothschild Biomass Cogen Facility,ST,WDS,2013,57
58123.0,Wakefern Food Corp,PV,SUN,2012,2
58122.0,Delano Energy Center,GT,NG,2013,48
58121.0,Echo Wind Park,WT,WND,2014,161
58119.0,Depot Park Solar System,PV,SUN,2010,3
58118.0,La Joya Del Sol,PV,SUN,2012,1
58117.0,TNSG South Plant,IC,NG,1992,5
58116.0,Cellu Tissue,IC,NG,2009,3
58114.0,Foundation NWNA,WT,WND,2012,2
58113.0,Foundation RRM,WT,WND,2012,2
58112.0,Foundation Cemex Madison,WT,WND,2012,1
58111.0,Bishop Hill II Wind Farm,WT,WND,2012,81
58110.0,Brookside Newark,FC,NG,2012,3
58109.0,Georgia-Pacific Toledo Mill,ST,BLQ,2007,36
58108.0,International Paper Red River Mill,ST,BLQ,2008,78
58106.0,Meadow Creek Project Company,WT,WND,2012,119
58105.0,Foundation Wal-Mart Red Bluff,WT,WND,2012,1
58104.0,Foundation Superior Farms,WT,WND,2012,1
58103.0,Heritage Garden Wind Farm I LLC,WT,WND,2012,28
58102.0,Foundation Cemex BMQ,WT,WND,2012,2
58101.0,Foundation Cemex River Plant,WT,WND,2012,2
58100.0,Kern Oil & Refining Co,GT,NG,2002,4
58098.0,El Cabo Wind,WT,WND,2017,298
58097.0,Green Meadows,PV,SUN,2014,3
58096.0,Bed Bath & Beyond DC Port Reading NJ,PV,SUN,2011,1
58095.0,Harmon DC Totowa NJ,PV,SUN,2012,1
58094.0,Christmas Tree Shops DC Burlington NJ,PV,SUN,2011,2
58093.0,BBB Corporate Headquarters,PV,SUN,2010,1
58091.0,Keystone Solar,PV,SUN,2012,5
58090.0,Middlesex Apple Orchard Solar,PV,SUN,2013,4
58089.0,Roeder Family Wind Farm LLC,WT,WND,2011,1
58088.0,Stony Creek Wind Farm NY,WT,WND,2013,94
58087.0,Pea Patch Wind Farm,WT,WND,9999,50
58086.0,Intel Folsom,PV,SUN,2010,0
58085.0,PRC-Desoto Intl/PPG Aerospace,IC,DFO,1999,1
58084.0,"Kimberly Clark-Unit 1,2,3",CT,NG,2008,36
58083.0,Fullerton Mill CHP,CT,NG,2002,21
58082.0,AMP Napoleon Solar Facility,PV,SUN,2012,3
58081.0,Western Sugar Coop- Ft Morgan,ST,SUB,1947,3
58080.0,Wolf Ridge Wind,WT,WND,2008,112
58079.0,Newark Energy Center,CT,NG,2015,735
58078.0,Rocky Ridge Wind Project,WT,WND,2012,148
58076.0,Edwards Air Force Base,PV,SUN,2011,3
58075.0,El Dorado Refinery,GT,NG,1996,38
58074.0,SEPV 2,PV,SUN,2012,2
58073.0,SEPV 1,PV,SUN,2012,2
58071.0,Windwalkers LLC,WT,WND,2011,1
58070.0,Mercer Mall,PV,SUN,2012,1
58069.0,PRSI FCC Generator,ST,PC,1979,4
58068.0,SunE CPS1 LLC,PV,SUN,2012,10
58066.0,"PCA, Filer City Mill",ST,NG,1950,19
58065.0,Charlestown Wind Turbine,WT,WND,2011,1
58064.0,Laredo Bus Facility Solar Canopies,PV,SUN,2012,1
58063.0,SABIC Innovative Plastics Mt. Vernon,GT,NG,1996,113
58062.0,Imperial Valley Solar Company 1 LLC,PV,SUN,2012,23
58061.0,Decatur-Morgan Co LFG Recovery Project,IC,LFG,2010,0
58058.0,Paramount Refinery,GT,NG,2002,6
58057.0,MillerCoors Shenandoah Brewery,GT,OBG,2012,1
58056.0,MillerCoors Irwindale Brewery,GT,NG,2002,12
58055.0,Windy Ridge Generating Facility,IC,OBG,2012,0
58054.0,Burgess BioPower,ST,WDS,2013,75
58053.0,Vitro Flat Glass LLC,IC,DFO,1983,2
58052.0,Battle Creek Mill,ST,NG,1951,4
58051.0,Vitro Architectural Glass (PA),IC,DFO,1972,4
58049.0,Jordache Enterprises Solar,PV,SUN,2011,1
58048.0,BayWa r.e Mozart LLC,WT,WND,2012,30
58047.0,PPG Monroeville Chemicals Center,IC,DFO,1998,0
58046.0,Works 53,IC,DFO,1967,2
58045.0,Community Wind South,WT,WND,2012,30
58044.0,"Anchor Wind, LLC",WT,WND,2012,6
58043.0,Lilly Technical Center,IC,DFO,1996,7
58042.0,Black Mountain Solar LLC,PV,SUN,2012,9
58041.0,Chisholm View Wind Project,WT,WND,2012,299
58040.0,United Stationers Supply Solar Electric,PV,SUN,2011,2
58039.0,Axium Modesto Solar,PV,SUN,2012,25
58038.0,Buffalo Center Wind LLC,WT,WND,2011,1
58037.0,Buckeye Union HS District 201,PV,SUN,2011,3
58036.0,Riverside Renewable Energy LLC,PV,SUN,2011,7
58035.0,Block Island Wind Farm,WS,WND,2016,30
58034.0,Nickel 1 Solar Facility,PV,SUN,2012,1
58032.0,Padelford Solar,PV,SUN,2012,2
58030.0,Reeves Station Rd East,PV,SUN,2012,5
58029.0,Constellation New Energy Inc,PV,SUN,2011,3
58028.0,IKEA Tejon 345,PV,SUN,2011,1
58027.0,SunE CPS2 LLC,PV,SUN,2012,10
58026.0,Spruce Mountain WInd,WT,WND,2011,20
58025.0,Mt Wachusett Community College,WT,WND,2011,2
58024.0,St Joseph Landfill Generating Station,IC,LFG,2011,1
58023.0,Evergreen Community Power,ST,WDS,2009,33
58022.0,Neal Hot Springs Geothermal Project,BT,GEO,2012,33
58021.0,Whitetail,WT,WND,2012,92
58020.0,Beebe Renewable Energy LLC,WT,WND,2012,81
58019.0,High Mesa,WT,WND,2012,40
58018.0,Shooting Star,WT,WND,2012,104
58017.0,Copper Mountain Solar 2,PV,SUN,2012,154
58016.0,IKEA Westhampton 061,PV,SUN,2013,1
